Year,Month,Ocean,Temperature,Salinity,Depth_m
2023,Jul,Indian,8.08,34.73,10
2021,Dec,Atlantic,26.94,36.76,100
2022,Jul,Indian,11.55,30.42,10
2020,Sep,Pacific,27.89,34.01,10
2019,Mar,Pacific,11.62,34.25,0
2018,Mar,Indian,29.67,33.48,0
2018,Oct,Atlantic,8.74,35.72,0
2023,Jul,Indian,12.57,32.4,50
2022,Feb,Atlantic,9.45,32.43,0
2021,Oct,Pacific,29.71,36.39,100
2021,Mar,Pacific,12.78,34.07,0
2018,Jun,Pacific,24.31,36.73,10
2021,Sep,Pacific,4.73,36.28,10
2023,Apr,Indian,2.94,34.62,100
2022,May,Atlantic,26.92,31.13,50
2018,Jun,Atlantic,11.91,35.5,10
2021,Mar,Atlantic,21.51,34.38,100
2020,Feb,Indian,12.66,36.54,200
2020,Apr,Pacific,24.37,34.5,50
2023,Jun,Pacific,18.39,30.18,200
2021,Apr,Atlantic,21.74,32.0,0
2020,Dec,Pacific,22.88,35.01,50
2022,Aug,Pacific,5.22,31.55,50
2019,Sep,Indian,10.64,36.88,100
2022,Aug,Pacific,9.49,33.14,10
2023,Jul,Indian,18.46,31.51,100
2022,Feb,Indian,1.53,30.35,200
2021,Oct,Atlantic,4.8,36.41,100
2022,Feb,Atlantic,0.07,30.38,200
2021,Oct,Atlantic,11.68,31.84,50
2018,May,Indian,13.17,34.21,50
2021,Apr,Pacific,5.39,30.6,10
2023,Apr,Pacific,5.14,32.41,0
2021,Apr,Pacific,12.84,32.08,100
2018,Jul,Indian,7.47,34.16,200
2019,Mar,Atlantic,2.23,35.6,100
2023,Feb,Pacific,27.66,36.13,100
2018,May,Indian,25.96,35.57,0
2021,Jun,Indian,1.58,36.88,200
2023,Aug,Atlantic,6.16,34.28,50
2020,Nov,Pacific,21.2,35.54,0
2021,Mar,Pacific,2.03,30.56,100
2018,Apr,Pacific,27.57,34.04,0
2021,Apr,Pacific,0.45,32.83,50
2018,Apr,Atlantic,16.12,30.38,0
2022,Jul,Pacific,12.05,31.97,10
2019,Apr,Indian,14.31,34.72,200
2019,Jul,Indian,21.74,34.01,0
2023,Apr,Atlantic,0.83,33.38,10
2018,Oct,Atlantic,18.66,30.4,0
2019,Aug,Indian,25.08,30.87,100
2020,May,Indian,21.14,30.5,0
2023,Feb,Indian,11.03,36.25,10
2020,Sep,Indian,5.55,31.7,10
2019,Sep,Pacific,21.44,35.67,100
2018,Jan,Pacific,10.87,34.78,0
2023,May,Indian,23.99,33.99,100
2020,Mar,Indian,0.8,32.77,200
2019,Oct,Pacific,0.34,35.42,50
2021,Nov,Atlantic,14.76,35.78,0
2020,May,Indian,3.5,30.14,50
2022,Apr,Indian,24.76,31.5,10
2023,Mar,Atlantic,2.5,36.63,200
2020,Jul,Pacific,28.42,36.09,10
2023,May,Indian,8.46,31.69,100
2019,Jan,Atlantic,26.26,32.22,200
2019,Apr,Atlantic,8.26,35.46,10
2023,Jan,Indian,12.26,30.73,200
2019,Mar,Atlantic,6.29,34.64,100
2018,Nov,Atlantic,1.47,31.58,10
2023,Oct,Indian,17.89,36.26,10
2018,Oct,Indian,24.17,35.82,50
2023,May,Atlantic,21.9,30.24,200
2021,Jun,Indian,29.12,36.12,10
2021,Nov,Indian,27.23,32.98,200
2020,Jan,Atlantic,4.18,34.43,10
2019,Oct,Indian,18.78,35.4,0
2021,Sep,Pacific,14.23,30.35,0
2019,Sep,Indian,5.6,31.48,50
2020,Jan,Pacific,22.56,33.26,10
2018,Jul,Atlantic,14.51,32.04,100
2021,Apr,Atlantic,20.96,33.38,200
2022,Feb,Indian,1.83,32.23,10
2022,Dec,Indian,3.4,33.28,50
2022,Nov,Atlantic,13.29,33.07,200
2022,Nov,Indian,0.58,33.95,0
2022,Feb,Indian,5.69,30.07,100
2022,Jun,Atlantic,25.13,31.75,10
2022,Jun,Atlantic,14.12,35.9,200
2021,May,Pacific,21.47,32.53,0
2022,Mar,Pacific,4.9,35.29,10
2023,Nov,Atlantic,11.48,34.63,50
2023,Jul,Atlantic,24.56,35.81,50
2022,Mar,Pacific,1.28,34.69,200
2020,Nov,Atlantic,9.48,30.67,200
2021,Jul,Atlantic,15.33,34.63,50
2023,Feb,Atlantic,18.66,34.97,0
2020,Aug,Indian,4.41,32.11,100
2019,Feb,Pacific,27.77,35.87,10
2022,Feb,Pacific,22.12,31.41,50
2018,Apr,Pacific,1.91,31.39,50
2022,Oct,Atlantic,13.37,31.7,50
2022,Jan,Atlantic,26.68,36.56,200
2020,Nov,Indian,27.01,32.68,10
2019,Jul,Pacific,26.39,30.52,10
2020,Feb,Atlantic,3.57,32.9,0
2021,Jun,Atlantic,15.02,33.1,100
2019,May,Indian,13.63,35.59,0
2023,May,Atlantic,12.64,33.45,0
2019,Apr,Pacific,11.39,36.57,50
2019,May,Pacific,25.77,34.42,10
2020,Dec,Pacific,23.76,36.61,10
2022,Nov,Pacific,5.64,34.75,10
2022,Sep,Indian,23.49,36.46,200
2022,Dec,Atlantic,20.37,30.72,10
2022,Dec,Indian,1.41,30.76,50
2022,Jan,Indian,3.14,32.39,10
2021,Feb,Pacific,28.46,33.76,200
2018,Dec,Pacific,15.9,36.23,50
2023,Jul,Atlantic,29.94,35.77,200
2019,Sep,Pacific,28.97,33.48,0
2018,Mar,Indian,23.06,36.16,200
2021,Jun,Indian,9.67,31.31,10
2022,May,Indian,5.81,33.95,10
2021,Sep,Atlantic,0.33,31.07,100
2023,Sep,Indian,4.67,36.85,10
2023,Dec,Atlantic,26.37,35.01,50
2021,Oct,Pacific,21.4,34.73,0
2018,Mar,Atlantic,25.42,36.57,10
2019,Oct,Pacific,25.21,31.31,50
2020,Oct,Pacific,29.25,34.4,10
2020,Feb,Pacific,20.99,30.5,200
2023,Oct,Atlantic,16.85,33.27,100
2019,Apr,Atlantic,17.73,32.47,10
2022,Dec,Pacific,20.46,34.79,0
2021,Dec,Indian,13.74,32.66,100
2022,Sep,Indian,20.47,30.27,0
2023,Mar,Pacific,17.81,31.24,0
2021,Apr,Indian,4.82,34.69,0
2020,Feb,Atlantic,3.37,33.56,200
2023,Jan,Pacific,6.57,36.8,10
2023,May,Indian,23.28,30.29,10
2019,Apr,Indian,7.72,36.99,10
2018,Oct,Indian,25.78,30.32,200
2023,Feb,Atlantic,8.61,30.48,50
2018,Jun,Atlantic,18.56,32.91,50
2019,May,Indian,26.0,32.02,200
2023,Jan,Indian,25.43,33.09,10
2023,Oct,Indian,25.05,30.25,100
2020,Mar,Indian,24.65,34.95,100
2021,Apr,Pacific,20.62,32.77,200
2018,Jan,Indian,21.59,34.98,100
2020,Dec,Indian,28.64,32.9,50
2023,Dec,Pacific,23.44,33.28,50
2019,Nov,Pacific,4.28,36.0,10
2022,Aug,Indian,7.0,34.44,0
2020,Mar,Indian,10.08,30.81,200
2020,May,Pacific,2.65,35.35,50
2022,Dec,Atlantic,26.48,35.78,10
2023,Mar,Atlantic,12.55,36.48,0
2020,Apr,Atlantic,12.87,36.54,0
2018,Sep,Pacific,12.24,34.59,0
2023,Mar,Indian,14.21,30.5,0
2018,Aug,Atlantic,5.93,33.66,50
2018,Jun,Atlantic,21.9,34.27,200
2020,Jun,Indian,26.41,36.71,50
2023,Jan,Pacific,21.64,34.9,50
2020,Dec,Atlantic,8.19,32.67,200
2020,Nov,Atlantic,0.85,31.14,200
2023,Jul,Indian,4.21,32.27,50
2023,Apr,Indian,20.27,34.18,200
2023,Aug,Pacific,22.84,32.68,0
2023,Sep,Indian,14.69,33.47,100
2019,Feb,Pacific,0.8,35.17,100
2023,Aug,Pacific,14.55,35.33,200
2022,Nov,Indian,26.61,35.99,10
2023,Aug,Atlantic,3.66,34.46,200
2020,Jun,Atlantic,27.25,31.91,200
2022,Mar,Atlantic,28.52,31.19,100
2021,May,Indian,19.9,35.83,10
2018,Feb,Pacific,1.88,34.47,50
2019,Jun,Pacific,10.07,32.74,10
2022,Mar,Indian,25.87,31.59,0
2018,Apr,Indian,21.58,31.44,100
2019,Sep,Indian,14.74,33.78,50
2023,Oct,Indian,4.85,32.37,200
2018,May,Atlantic,14.52,32.82,50
2020,Jul,Atlantic,2.79,36.81,100
2020,Dec,Atlantic,18.45,35.64,0
2023,Sep,Atlantic,23.37,36.82,0
2018,May,Pacific,18.84,34.41,0
2023,Jan,Atlantic,0.42,30.52,200
2023,Feb,Indian,20.08,31.3,10
2019,Mar,Indian,14.59,35.2,100
2018,Mar,Indian,12.88,36.19,100
2021,Jan,Atlantic,8.49,30.93,100
2023,Sep,Atlantic,3.49,35.28,50
2019,Sep,Indian,16.8,30.21,100
2019,Dec,Indian,25.0,32.46,100
2018,Apr,Atlantic,29.58,31.35,100
2022,Sep,Pacific,19.01,30.46,10
2023,Apr,Indian,9.35,35.06,10
2023,Aug,Atlantic,12.42,33.09,200
2018,Mar,Indian,21.71,32.92,200
2022,Sep,Atlantic,14.29,36.77,10
2019,Nov,Atlantic,15.67,32.43,100
2020,Nov,Pacific,4.18,32.16,50
2023,Apr,Pacific,16.11,32.72,0
2020,Aug,Pacific,29.15,31.17,10
2023,Feb,Pacific,10.09,32.11,200
2018,Jul,Indian,5.04,35.14,0
2023,Feb,Pacific,14.23,35.61,50
2022,May,Pacific,15.57,33.14,200
2023,Sep,Indian,29.93,34.08,100
2018,May,Pacific,6.42,36.33,0
2021,Apr,Pacific,16.29,31.41,200
2018,Aug,Indian,11.2,34.01,200
2018,May,Atlantic,22.4,30.92,10
2018,Sep,Indian,26.12,32.33,50
2018,Sep,Atlantic,22.82,30.33,10
2022,Feb,Atlantic,5.7,31.03,0
2023,Oct,Indian,19.52,31.41,10
2022,Sep,Indian,6.96,30.87,200
2022,Nov,Pacific,29.51,31.51,200
2021,Aug,Pacific,16.79,32.39,0
2021,Oct,Indian,12.92,32.27,10
2023,Jul,Pacific,19.39,31.65,200
2023,Jun,Pacific,17.99,32.33,0
2018,Apr,Indian,27.52,30.03,100
2022,Nov,Atlantic,15.38,34.34,200
2021,Jul,Atlantic,22.68,32.9,0
2020,Dec,Atlantic,29.54,33.65,100
2018,Dec,Indian,18.95,33.34,100
2019,Jun,Atlantic,4.13,34.08,0
2022,Aug,Atlantic,29.88,35.67,0
2018,Jan,Indian,19.3,35.34,10
2023,Mar,Atlantic,29.68,33.98,10
2018,Aug,Atlantic,15.67,32.2,200
2019,Feb,Pacific,1.5,36.61,10
2023,Sep,Atlantic,27.84,30.26,200
2020,Feb,Pacific,26.6,31.22,10
2021,Sep,Atlantic,14.62,36.52,50
2021,Dec,Atlantic,10.41,33.79,200
2019,Jul,Pacific,4.44,33.72,10
2019,Apr,Atlantic,27.86,34.13,100
2021,Mar,Pacific,15.67,31.22,50
2020,Aug,Pacific,23.47,30.55,200
2020,Oct,Indian,18.51,31.28,10
2018,Nov,Atlantic,3.51,32.3,50
2019,Jul,Indian,1.44,36.13,10
2019,Oct,Pacific,11.35,36.72,0
2019,Dec,Atlantic,0.22,32.06,0
2023,Jan,Atlantic,6.33,35.65,0
2021,Nov,Pacific,27.51,31.35,50
2021,Jul,Pacific,17.39,35.65,100
2021,Jan,Atlantic,20.83,34.17,100
2020,Jan,Atlantic,23.38,36.09,200
2021,Nov,Indian,28.4,30.82,0
2018,May,Atlantic,4.6,33.46,200
2023,Oct,Pacific,17.27,33.15,200
2021,May,Indian,11.66,34.44,50
2023,Dec,Indian,11.46,31.29,10
2023,Feb,Pacific,20.42,36.52,0
2020,Jul,Atlantic,6.09,34.09,0
2019,Mar,Atlantic,19.02,36.85,100
2023,Nov,Indian,10.9,30.14,0
2018,Nov,Pacific,3.56,30.68,200
2020,Jan,Indian,25.44,36.58,200
2022,Jul,Indian,4.29,32.34,100
2023,Nov,Atlantic,15.18,30.59,50
2023,Apr,Atlantic,8.33,36.14,200
2019,Apr,Pacific,28.6,35.65,50
2021,Mar,Indian,18.41,33.02,10
2020,Jul,Pacific,19.11,31.03,200
2022,Feb,Pacific,16.29,34.11,50
2020,Jul,Atlantic,26.89,31.04,50
2021,Dec,Indian,9.08,32.26,200
2020,Oct,Indian,17.05,36.14,0
2022,Aug,Pacific,6.74,34.97,0
2020,Feb,Pacific,5.87,35.26,10
2018,Aug,Pacific,14.44,31.3,50
2018,Jul,Indian,8.22,30.53,200
2021,Oct,Atlantic,22.45,31.63,10
2022,Aug,Pacific,1.28,34.86,10
2022,Mar,Pacific,3.5,36.15,50
2022,Jun,Indian,18.59,33.84,100
2022,Jan,Atlantic,2.27,35.53,0
2022,Jul,Atlantic,9.55,33.62,10
2019,Nov,Atlantic,18.78,35.7,0
2020,Apr,Pacific,6.5,36.72,200
2023,Apr,Indian,23.34,30.58,10
2022,Dec,Indian,28.8,30.11,50
2023,Dec,Atlantic,28.09,36.77,200
2018,Sep,Indian,2.62,36.57,200
2023,Jul,Atlantic,21.59,30.91,200
2023,Aug,Pacific,22.72,35.21,100
2020,Jun,Indian,5.3,34.32,200
2023,Feb,Atlantic,2.82,33.08,50
2021,Mar,Indian,3.11,32.99,50
2021,Apr,Pacific,14.91,32.84,200
2022,Feb,Pacific,26.2,34.62,100
2019,Nov,Indian,9.97,35.77,0
2019,Jan,Indian,4.99,34.71,100
2020,Sep,Pacific,18.09,33.07,100
2019,Dec,Pacific,11.28,30.76,100
2023,Oct,Indian,29.47,31.49,50
2021,Feb,Atlantic,15.84,36.22,0
2022,Nov,Atlantic,0.46,35.02,50
2018,May,Atlantic,22.86,33.26,50
2023,Jul,Pacific,28.09,36.71,0
2021,Nov,Pacific,22.5,32.13,10
2021,Feb,Pacific,8.38,33.95,0
2020,Jun,Atlantic,25.97,33.52,50
2023,Oct,Atlantic,17.59,32.86,10
2019,Nov,Atlantic,15.46,32.31,200
2018,Aug,Pacific,5.68,31.04,100
2018,Jul,Pacific,12.84,33.23,50
2019,Jun,Atlantic,20.83,30.09,10
2022,Dec,Indian,24.83,32.63,100
2019,Nov,Pacific,26.5,34.79,50
2022,Aug,Pacific,16.54,36.96,50
2018,Feb,Indian,26.2,36.13,100
2023,Apr,Pacific,28.81,31.54,100
2020,Apr,Pacific,21.14,31.14,50
2021,Jul,Indian,26.02,33.24,0
2023,Jul,Indian,28.49,31.55,100
2018,Mar,Pacific,10.61,32.88,50
2018,Apr,Pacific,24.57,36.99,10
2018,Jan,Indian,18.43,36.08,50
2021,Aug,Indian,23.18,34.34,10
2022,Dec,Indian,3.37,33.31,200
2020,Dec,Atlantic,27.25,33.34,200
2023,Apr,Indian,21.61,36.6,50
2023,Nov,Indian,7.54,31.18,200
2020,May,Atlantic,20.36,30.54,50
2020,May,Atlantic,19.75,32.95,0
2022,Jan,Indian,16.57,33.18,0
2023,Jan,Pacific,5.33,36.39,100
2019,Jul,Atlantic,15.63,36.7,50
2019,Dec,Indian,19.1,31.64,0
2020,Dec,Pacific,16.54,31.48,50
2018,Dec,Pacific,10.01,33.87,50
2018,Jan,Indian,21.09,36.88,50
2021,Sep,Indian,19.18,35.43,200
2019,Jun,Atlantic,6.98,30.42,0
2018,Jan,Pacific,11.35,35.82,200
2020,Jan,Pacific,14.15,36.06,10
2021,May,Pacific,25.53,32.3,100
2019,Nov,Indian,3.13,32.25,0
2021,Mar,Indian,12.05,33.71,200
2018,Aug,Indian,2.82,36.35,50
2020,Aug,Pacific,20.26,31.19,50
2020,Oct,Atlantic,12.24,34.08,10
2020,Aug,Pacific,8.77,33.43,50
2018,Jun,Indian,25.34,32.3,50
2022,May,Pacific,29.85,34.42,200
2023,May,Indian,21.84,32.56,50
2023,Jun,Pacific,0.29,30.74,100
2020,Jun,Pacific,29.21,36.08,50
2023,Oct,Indian,4.19,31.54,10
2022,Sep,Atlantic,8.88,34.31,100
2020,Jul,Pacific,12.47,36.88,50
2022,Jun,Pacific,4.31,31.77,0
2019,Nov,Indian,12.79,33.4,10
2023,Oct,Indian,27.04,34.67,200
2019,Jul,Indian,7.9,36.44,200
2020,Mar,Pacific,7.98,36.11,100
2021,Dec,Atlantic,17.72,36.89,0
2021,Feb,Indian,20.08,34.08,200
2018,Oct,Indian,17.84,30.26,50
2019,Jul,Indian,2.34,30.94,100
2019,Mar,Pacific,26.4,36.38,200
2021,Apr,Pacific,22.01,33.41,10
2020,Nov,Atlantic,17.18,32.23,50
2018,Feb,Atlantic,13.39,35.04,50
2019,May,Atlantic,29.25,36.7,0
2018,Dec,Atlantic,25.14,35.04,200
2019,May,Pacific,7.82,31.92,0
2022,Nov,Pacific,18.8,31.21,0
2022,Oct,Atlantic,7.01,33.82,10
2018,Oct,Indian,17.13,31.09,0
2021,Jan,Atlantic,21.96,36.11,200
2021,Apr,Pacific,13.97,31.46,100
2019,Mar,Atlantic,9.05,34.8,200
2023,Jul,Atlantic,10.23,30.44,50
2022,May,Indian,25.84,30.99,200
2022,Jun,Atlantic,2.11,34.71,0
2018,Feb,Pacific,27.37,34.82,200
2023,Jan,Indian,7.76,36.29,50
2018,Mar,Pacific,18.47,36.94,50
2021,Oct,Indian,15.06,35.12,10
2021,Mar,Atlantic,9.43,31.33,10
2023,Oct,Indian,26.98,33.3,10
2023,Jul,Atlantic,24.83,30.36,0
2021,Nov,Indian,16.55,34.5,200
2020,Jul,Atlantic,12.22,34.25,0
2022,Oct,Indian,20.29,30.94,100
2022,Jun,Atlantic,3.56,36.19,10
2018,Apr,Pacific,28.42,30.69,200
2022,Aug,Indian,26.68,30.56,50
2018,Oct,Indian,15.34,31.76,200
2023,Nov,Pacific,25.04,36.71,100
2023,Feb,Pacific,27.58,36.61,0
2020,Jul,Indian,3.94,31.02,10
2023,Jan,Pacific,7.91,32.81,100
2021,Aug,Pacific,6.33,33.48,10
2020,May,Pacific,19.94,34.6,10
2021,Jun,Pacific,29.49,33.86,0
2021,Jun,Pacific,0.97,33.16,0
2018,Jan,Atlantic,29.85,32.38,50
2021,Jul,Pacific,3.46,36.78,0
2020,Mar,Pacific,18.7,30.84,0
2019,Feb,Atlantic,20.37,32.91,100
2023,Jul,Pacific,1.12,31.05,200
2018,Oct,Pacific,9.99,33.65,50
2023,Sep,Indian,14.02,35.19,200
2021,Apr,Indian,27.21,33.99,100
2021,Jul,Indian,21.06,31.11,100
2022,May,Atlantic,18.83,32.49,50
2018,Oct,Indian,3.88,31.98,50
2018,Oct,Pacific,8.7,34.41,200
2020,Nov,Indian,13.19,30.43,100
2019,Jul,Pacific,9.06,33.01,10
2020,Jan,Pacific,13.13,34.28,100
2020,Nov,Pacific,27.6,36.12,100
2020,Oct,Atlantic,18.16,34.93,50
2019,Sep,Atlantic,15.55,36.72,10
2020,Jun,Pacific,16.13,35.51,200
2023,Aug,Pacific,23.2,35.17,200
2018,Sep,Atlantic,29.25,36.08,0
2019,Jan,Indian,29.46,35.06,50
2021,May,Indian,19.77,36.31,200
2022,Dec,Indian,11.05,30.98,50
2022,Jul,Indian,17.72,36.15,50
2023,Dec,Pacific,2.04,30.86,10
2018,Dec,Indian,4.85,35.12,50
2022,Nov,Pacific,26.72,35.04,10
2023,Aug,Pacific,22.45,35.46,0
2023,Mar,Atlantic,7.33,30.82,200
2022,Aug,Indian,12.36,36.07,50
2022,May,Indian,1.87,30.36,0
2023,Jan,Atlantic,25.93,30.99,100
2023,Apr,Atlantic,9.04,35.15,10
2021,Feb,Pacific,16.41,36.89,200
2022,Dec,Indian,29.59,32.09,10
2020,May,Pacific,5.41,36.68,10
2023,Apr,Indian,26.47,34.3,10
2018,Feb,Indian,7.76,31.45,10
2018,Jul,Pacific,3.44,36.56,50
2023,Feb,Atlantic,0.66,36.88,50
2018,Feb,Indian,25.18,34.64,200
2021,Apr,Indian,0.06,35.15,10
2021,May,Atlantic,28.57,35.13,0
2023,Oct,Atlantic,5.5,30.73,200
2022,Dec,Pacific,24.36,31.8,100
2020,Nov,Pacific,25.85,30.43,200
2022,Mar,Atlantic,2.55,35.47,50
2018,Nov,Pacific,11.48,33.53,0
2020,Sep,Pacific,8.31,33.25,200
2018,Oct,Pacific,0.46,36.08,0
2020,Jun,Indian,12.7,30.96,100
2023,Nov,Indian,14.56,36.44,0
2019,Aug,Atlantic,20.38,30.63,50
2021,May,Pacific,7.33,32.62,0
2021,Aug,Indian,25.4,32.99,100
2023,Oct,Indian,14.39,35.99,0
2018,Jun,Pacific,20.12,35.11,0
2018,Jul,Pacific,14.05,36.11,200
2019,Feb,Pacific,2.44,30.55,100
2022,Jun,Indian,29.97,34.72,10
2020,May,Atlantic,23.36,36.4,0
2023,Dec,Indian,29.44,32.4,50
2019,Aug,Atlantic,24.67,30.25,100
2023,May,Indian,13.72,35.66,10
2019,Jul,Indian,20.71,35.64,100
2018,Apr,Pacific,25.06,30.67,50
2018,Feb,Pacific,19.31,31.96,10
2022,Nov,Atlantic,19.52,31.15,10
2023,Mar,Indian,6.02,33.39,100
2023,Nov,Indian,3.29,30.44,200
2022,Oct,Atlantic,22.03,30.85,50
2018,Dec,Atlantic,16.97,32.53,50
2021,Apr,Indian,21.97,31.54,0
2022,Mar,Atlantic,17.49,35.6,0
2019,Jul,Pacific,0.38,31.02,100
2018,Dec,Atlantic,29.18,33.63,200
2023,May,Indian,3.69,32.88,0
2023,Mar,Pacific,21.32,32.04,0
2020,Mar,Pacific,18.44,33.99,0
2020,Sep,Indian,7.43,32.82,100
2021,Dec,Pacific,24.83,33.39,0
2023,Dec,Pacific,7.86,35.64,0
2018,Sep,Pacific,2.11,35.24,100
2023,May,Pacific,20.79,30.32,0
2023,Feb,Atlantic,9.78,32.51,0
2019,Oct,Atlantic,4.89,33.97,10
2021,May,Pacific,5.29,35.39,10
2019,Apr,Indian,0.47,33.51,100
2020,Jun,Indian,9.13,33.53,200
2019,Oct,Atlantic,8.29,36.57,100
2020,Jun,Indian,14.46,35.34,200
2022,Jun,Atlantic,14.38,31.48,200
2020,Jul,Atlantic,20.38,33.43,100
2023,Feb,Pacific,15.36,34.32,100
2020,Apr,Atlantic,24.41,36.46,100
2023,Sep,Atlantic,26.23,30.81,200
2021,May,Indian,16.56,32.62,50
2023,Jan,Indian,25.43,34.0,10
2023,Jun,Atlantic,29.71,30.73,10
2023,May,Atlantic,19.86,34.77,50
2021,Feb,Pacific,5.73,33.27,50
2018,Mar,Atlantic,16.0,34.07,200
2018,Mar,Indian,1.83,34.99,100
2020,Dec,Atlantic,23.38,34.07,50
2022,Jul,Pacific,1.27,35.3,200
2018,May,Atlantic,14.47,31.74,100
2020,Dec,Indian,27.92,31.22,0
2021,Dec,Atlantic,25.46,30.79,50
2018,Sep,Pacific,1.49,33.77,200
2018,Jan,Indian,11.47,34.23,200
2023,Mar,Atlantic,9.77,34.83,100
2023,Oct,Atlantic,2.13,35.21,0
2020,Aug,Pacific,3.32,31.11,10
2023,Mar,Indian,16.94,36.78,10
2020,Mar,Atlantic,9.75,36.22,200
2019,Aug,Pacific,1.3,32.81,200
2019,Oct,Indian,25.54,33.17,50
2022,Mar,Atlantic,16.35,34.39,200
2018,Nov,Atlantic,21.1,31.15,10
2019,Feb,Pacific,20.88,31.97,50
2020,Mar,Atlantic,2.39,36.68,200
2023,Dec,Indian,0.13,31.27,0
2023,Feb,Indian,25.34,33.79,200
2018,Aug,Pacific,29.15,30.7,50
2019,Dec,Atlantic,16.76,30.09,50
2022,May,Indian,15.47,36.22,0
2022,Mar,Pacific,3.58,32.66,50
2022,Nov,Pacific,16.77,34.03,200
2022,Aug,Pacific,0.63,35.84,10
2023,Aug,Atlantic,23.72,31.24,0
2023,Nov,Pacific,15.58,35.72,0
2023,Apr,Atlantic,21.5,30.67,100
2020,Sep,Pacific,14.31,35.08,200
2022,Dec,Indian,22.19,30.27,100
2021,Jan,Atlantic,16.54,36.17,200
2023,Jul,Indian,16.0,30.64,100
2022,Dec,Pacific,11.14,33.71,10
2019,May,Atlantic,8.57,33.91,200
2018,Dec,Indian,22.98,36.24,50
2023,Dec,Atlantic,21.31,34.06,200
2023,Jul,Pacific,27.04,31.37,0
2019,Oct,Atlantic,23.6,34.15,0
2018,Nov,Atlantic,2.21,32.47,10
2020,Aug,Atlantic,28.62,33.14,200
2023,Mar,Atlantic,22.49,31.41,50
2018,Mar,Pacific,10.38,34.9,50
2021,Jan,Atlantic,19.35,31.32,50
2023,May,Pacific,22.93,32.24,50
2022,Aug,Atlantic,4.1,36.94,200
2019,Jan,Indian,28.98,32.94,10
2018,Feb,Atlantic,19.52,35.73,0
2019,Feb,Pacific,0.6,33.4,0
2022,Dec,Indian,16.6,35.85,200
2020,Oct,Indian,5.83,32.09,100
2022,Feb,Indian,7.53,33.61,10
2020,May,Pacific,2.07,33.91,10
2019,Oct,Pacific,12.52,30.79,0
2020,Jul,Indian,7.94,34.57,10
2023,Dec,Pacific,25.09,35.48,10
2020,Mar,Indian,25.82,33.44,200
2020,Jan,Atlantic,0.81,36.19,10
2023,Sep,Indian,23.18,35.44,50
2020,Sep,Pacific,1.16,31.39,50
2023,Apr,Indian,13.41,36.52,0
2023,May,Indian,3.13,35.96,200
2020,Apr,Atlantic,16.83,32.5,50
2023,Aug,Pacific,28.68,33.68,10
2018,Jan,Indian,6.92,31.47,200
2020,Apr,Pacific,25.19,34.52,200
2020,Apr,Pacific,23.51,31.23,100
2022,Dec,Pacific,22.8,34.21,10
2022,Mar,Atlantic,8.0,32.55,200
2022,Apr,Pacific,18.59,30.89,100
2020,Jul,Pacific,2.56,31.62,0
2022,May,Pacific,14.51,33.26,200
2018,Mar,Atlantic,27.6,30.94,10
2019,Jun,Pacific,15.35,35.42,100
2022,Dec,Pacific,1.01,31.13,0
2023,Oct,Atlantic,20.95,31.54,200
2022,Sep,Atlantic,26.18,30.45,100
2018,Mar,Indian,5.92,36.49,0
2023,Feb,Pacific,4.74,30.13,50
2023,Sep,Indian,0.84,34.73,10
2023,May,Atlantic,22.87,35.24,10
2023,Oct,Pacific,27.35,33.65,10
2021,May,Indian,14.66,32.78,50
2021,Jul,Atlantic,8.33,31.96,100
2023,Feb,Pacific,27.75,33.84,50
2023,Oct,Atlantic,5.95,35.3,200
2023,Nov,Indian,12.71,34.79,10
2018,May,Atlantic,27.13,32.67,100
2022,Aug,Indian,29.63,32.66,100
2019,Aug,Atlantic,7.94,30.47,200
2023,Oct,Pacific,28.54,36.57,0
2022,Jul,Indian,14.45,35.38,200
2018,May,Atlantic,19.08,35.3,10
2018,Dec,Pacific,22.8,36.63,200
2023,Apr,Atlantic,11.14,35.73,10
2020,Dec,Pacific,25.04,35.86,10
2018,Feb,Indian,27.69,34.32,0
2020,Feb,Pacific,22.86,32.18,100
2018,Nov,Atlantic,3.5,32.74,50
2020,Mar,Atlantic,1.6,35.1,100
2020,Mar,Atlantic,9.04,33.91,50
2023,Jul,Indian,23.19,32.33,0
2023,Jun,Atlantic,25.75,32.88,0
2022,Jan,Pacific,12.3,36.26,50
2020,Dec,Atlantic,3.7,33.63,0
2021,Jun,Atlantic,22.4,36.19,0
2018,Dec,Pacific,25.23,34.13,50
2023,May,Atlantic,3.28,33.82,50
2019,Jun,Atlantic,12.74,36.78,50
2018,Aug,Pacific,19.27,30.56,10
2022,Jan,Indian,22.61,33.09,100
2022,Nov,Indian,28.52,30.81,50
2020,Jun,Pacific,6.0,35.31,100
2022,Dec,Indian,27.28,34.13,100
2023,Dec,Pacific,25.45,32.62,200
2022,Apr,Pacific,15.08,32.76,10
2018,Sep,Indian,17.76,30.99,200
2021,Dec,Indian,21.0,31.85,50
2021,Oct,Atlantic,26.9,35.37,50
2020,Aug,Atlantic,16.66,35.76,100
2022,Jul,Pacific,6.53,35.89,100
2022,Mar,Atlantic,12.82,30.39,200
2021,Nov,Atlantic,9.96,31.32,200
2020,Sep,Atlantic,28.48,32.96,200
2022,Mar,Atlantic,3.04,33.12,10
2020,Jun,Atlantic,13.96,31.89,200
2023,Feb,Atlantic,29.64,36.87,50
